Customer ID,Gender,Age,Income (USD/Month),Payment_Mode
21152,Female,31,2983,Card
23360,Female,32,16416,Card
21147,Female,40,15635,Card
49235,Male,32,19745,Card
49613,Male,35,10268,Cash
47042,Female,33,16723,Cash
45354,Male,36,21217,Card
45695,Male,26,11557,Card
45971,Male,46,5756,Card
20137,Female,20,12672,Card
20173,Female,27,4537,Card
20528,Female,36,15024,Card
18431,Female,36,16350,Card
18689,Male,20,29648,Cash
18599,Female,43,19113,Cash
19084,Male,55,8314,Card
37964,Male,48,20690,Card
14262,Male,30,34640,Card
13839,Male,28,13262,Cash
13113,Male,31,23751,Card
13863,Male,38,3245,Cash
14453,Female,28,12489,Cash
13619,Male,26,12904,Cash
13370,Male,18,22740,Cash
12063,Male,35,19694,Cash
41000,Female,59,11416,Card
40665,Male,24,20629,Card
40453,Male,56,2482,Card
40515,Female,26,21245,Cash
40037,Male,38,2058,Card
40511,Male,32,10919,Card
27538,Male,18,33652,Cash
28837,Male,30,6334,Card
29385,Female,55,10787,Card
28927,Female,63,10621,Card
28854,Female,48,9666,Card
28324,Female,18,19724,Cash
28960,Female,18,9249,Card
29194,Male,23,17431,Card
29340,Female,40,17330,Cash
29519,Female,33,23872,Cash
29263,Male,57,5252,Card
28483,Female,40,21101,Card
29335,Male,45,11126,Card
35291,Male,59,3365,Cash
35610,Male,24,23972,Card
33102,Male,27,20896,Card
35391,Female,36,14485,Card
34831,Male,29,14517,Cash
34565,Male,23,11820,Cash
34895,Female,64,10742,Cash
33536,Male,31,24593,Card
34853,Female,40,26137,Card
34497,Female,61,7179,Card
33703,Female,30,10500,Cash
34582,Male,51,25854,Card
35298,Male,31,5112,Card
57932,Male,57,3275,Cash
24429,Male,41,15332,Cash
25541,Male,34,2734,Cash
26403,Female,31,31979,Card
24625,Male,35,23638,Cash
24211,Male,41,29140,Card
26103,Male,22,7029,Cash
26330,Male,32,10940,Card
25044,Female,33,33648,Cash
25988,Female,36,6080,Cash
26816,Female,48,16725,Cash
26366,Female,20,8619,Card
25120,Male,35,18545,Card
24019,Male,24,33045,Cash
25051,Male,19,3933,Card
25710,Female,20,16480,Card
26209,Female,41,3198,Card
25295,Female,48,8595,Cash
31024,Male,31,7490,Cash
32349,Male,60,24708,Cash
32276,Female,39,14430,Cash
30438,Female,25,33930,Card
30243,Male,58,21807,Cash
32870,Male,21,8945,Card
31038,Female,27,6146,Cash
32144,Female,20,18947,Cash
9878,Male,57,9020,Card
10229,Male,49,24895,Card
11804,Male,38,17490,Cash
11342,Male,22,29188,Card
10862,Female,23,15365,Card
10088,Female,38,24390,Card
9971,Male,32,14633,Cash
9274,Female,40,30189,Card
10859,Female,35,16401,Card
10866,Female,58,21319,Cash
9189,Male,31,24000,Card
9989,Female,50,20624,Card
55135,Female,30,3277,Card
56642,Female,50,21903,Cash
56771,Female,38,19798,Card
54768,Female,29,14789,Cash
54395,Male,61,8911,Cash
55302,Male,22,28742,Cash
55206,Male,24,12614,Cash
56305,Male,35,16164,Card
54904,Female,21,14934,Card
56556,Female,26,16892,Cash
54792,Female,35,21405,Card
16381,Female,49,9462,Card
15957,Female,46,27485,Card
16742,Male,50,2716,Card
16850,Female,25,24201,Card
15572,Female,50,23069,Cash
17893,Female,64,18692,Card
16492,Male,26,19323,Card
15443,Male,20,21551,Cash
21806,Male,60,7633,Cash
22419,Male,24,7784,Cash
21031,Male,31,3982,Card
23150,Male,27,19257,Card
49804,Female,32,13862,Card
50840,Female,20,11722,Card
50659,Female,22,13171,Card
48115,Male,54,15922,Card
48351,Female,38,18049,Cash
49458,Male,29,17026,Cash
46135,Male,23,13366,Cash
47448,Female,27,17789,Cash
47290,Female,34,15949,Card
37407,Male,40,17008,Cash
36139,Female,18,3432,Cash
37322,Female,52,8148,Cash
36319,Female,37,5096,Card
37915,Female,20,27453,Card
36443,Female,29,23596,Card
37897,Male,41,24928,Cash
36336,Female,35,14742,Cash
13351,Male,26,23786,Card
12861,Male,35,9875,Cash
14924,Female,48,12549,Card
14271,Female,28,4098,Card
13340,Male,23,27256,Card
39736,Male,32,12004,Card
39790,Male,19,11496,Cash
39139,Female,40,32497,Cash
39404,Male,64,13344,Card
39922,Female,37,5266,Cash
39113,Male,31,23995,Card
40339,Female,35,3318,Cash
41244,Female,34,3938,Cash
29254,Female,22,12119,Card
27483,Female,26,10460,Card
35932,Male,22,13787,Card
33224,Male,39,3603,Cash
34734,Male,19,18375,Card
35687,Female,38,22887,Card
33906,Male,25,12671,Card
35992,Female,35,23227,Card
33864,Male,23,19556,Cash
33287,Female,18,14025,Card
34240,Male,62,23420,Cash
33091,Male,23,23899,Card
25358,Female,25,26131,Cash
25103,Male,64,15717,Cash
32728,Male,39,8032,Card
31371,Male,27,9799,Cash
30752,Male,18,21651,Card
31334,Female,26,4268,Card
31232,Male,39,5900,Cash
32232,Female,27,27150,Card
32107,Male,33,14567,Card
10793,Female,35,16864,Cash
11133,Female,25,11332,Card
10190,Female,23,22801,Card
9795,Male,19,2271,Cash
9913,Male,39,12525,Card
9710,Female,45,4310,Cash
9919,Male,55,8891,Cash
10643,Male,19,23696,Cash
56244,Male,58,22000,Card
56856,Female,32,20158,Card
55222,Male,29,19829,Card
55802,Female,43,14180,Card
56232,Female,61,22424,Card
56482,Female,24,2765,Card
55477,Male,22,12707,Cash
55485,Female,40,4347,Card
15130,Female,34,24406,Card
15405,Male,46,8511,Card
16546,Female,65,15827,Card
15835,Female,20,13757,Cash
16276,Female,59,6266,Card
16284,Male,27,30364,Card
17409,Male,32,4497,Cash
15308,Male,59,21012,Card
15916,Female,32,14317,Card
16692,Female,26,6927,Cash
16028,Male,18,6327,Card
17167,Male,36,20788,Card
21410,Female,63,34640,Cash
22754,Female,25,7621,Cash
23820,Female,57,6987,Card
23394,Male,37,23736,Cash
22148,Female,18,27019,Cash
50625,Male,43,3559,Card
49107,Male,24,5574,Card
48352,Female,25,13175,Cash
47610,Female,22,18644,Cash
46208,Male,35,8318,Cash
46238,Female,29,20867,Card
46435,Female,35,23876,Cash
46227,Female,24,20236,Card
46898,Male,32,11034,Card
46486,Female,24,4588,Cash
19530,Female,21,7432,Cash
19969,Male,19,4880,Card
18101,Male,53,14689,Card
18917,Female,18,9827,Card
19519,Female,30,17488,Card
20012,Male,49,11477,Card
37111,Male,26,21013,Card
38769,Female,30,22858,Cash
36229,Female,42,2634,Cash
37449,Male,40,21576,Card
37148,Female,33,10358,Cash
13544,Male,19,15801,Cash
14433,Male,31,11717,Cash
14248,Female,28,21319,Cash
13356,Female,39,19993,Card
14218,Female,25,13650,Card
14902,Male,40,21305,Card
12594,Male,53,6491,Cash
12663,Male,38,9068,Cash
12080,Female,45,7456,Card
14381,Female,46,19610,Cash
40269,Female,37,20360,Card
39938,Female,29,4615,Card
39322,Female,44,14332,Cash
41686,Male,31,6452,Card
41505,Male,59,11158,Card
27839,Male,42,20919,Card
29695,Female,33,23548,Card
27040,Male,62,7784,Card
29600,Female,28,5551,Card
29779,Female,36,29877,Cash
27932,Female,27,14523,Card
29188,Male,30,10241,Card
29049,Male,26,12038,Card
29609,Male,64,5901,Card
27215,Female,19,4955,Card
28133,Female,21,21606,Card
27727,Male,39,22166,Card
29006,Male,29,3595,Card
27370,Female,18,8190,Card
27100,Male,27,20074,Card
27329,Male,31,5643,Card
29276,Male,29,22054,Card
28210,Female,46,3385,Cash
28736,Female,62,7313,Card
33542,Male,27,3213,Cash
35989,Female,57,4025,Cash
33842,Female,46,14656,Card
35340,Female,32,5453,Card
35700,Female,39,10849,Card
35147,Female,35,25932,Card
35955,Female,62,23864,Card
33689,Male,39,2609,Cash
33899,Male,44,3843,Card
35544,Female,18,5049,Cash
35588,Female,18,8651,Cash
34795,Male,27,6318,Card
34515,Male,23,24727,Cash
33508,Female,53,10910,Card
35918,Male,22,12562,Cash
33111,Male,27,14718,Cash
59490,Female,44,13170,Cash
26543,Female,40,22855,Cash
26394,Male,26,23716,Card
25085,Female,53,9209,Cash
26947,Female,31,27682,Card
26614,Male,59,13818,Card
24311,Female,18,7892,Card
26447,Female,27,15518,Cash
26989,Male,25,23737,Card
26765,Male,60,17950,Cash
26347,Male,34,12333,Card
24532,Female,49,17258,Card
26889,Male,19,6927,Cash
25476,Male,54,19341,Card
25229,Male,20,19134,Card
24132,Female,29,27635,Card
30039,Male,48,10651,Card
30826,Female,45,16428,Card
30789,Male,23,20090,Card
31025,Female,37,24571,Cash
30117,Female,30,23590,Card
31445,Male,20,3680,Card
30676,Female,24,4754,Card
32091,Male,48,7803,Card
11762,Female,20,6035,Card
9529,Female,22,14821,Card
9865,Female,38,15050,Cash
11756,Female,31,24217,Card
9310,Male,28,13466,Cash
10693,Female,31,3451,Cash
10719,Female,25,14913,Cash
11414,Male,28,22869,Card
9440,Female,31,21333,Card
9702,Female,43,8647,Card
10351,Male,43,13834,Card
11222,Male,37,21197,Cash
9363,Female,40,13347,Cash
55685,Male,41,22955,Cash
55779,Male,26,13052,Card
56870,Female,65,7865,Card
56921,Female,24,19838,Card
16840,Female,32,5746,Cash
17306,Female,24,12236,Card
17757,Male,25,13450,Card
17185,Female,64,5499,Card
16353,Female,20,16537,Card
15832,Female,53,18400,Card
16662,Female,18,18320,Card
15382,Female,63,15253,Cash
15299,Male,47,7540,Cash
15846,Female,30,8607,Card
15207,Male,60,6374,Card
21392,Female,33,13985,Card
21188,Female,28,5158,Cash
22008,Female,49,23862,Cash
22476,Male,34,8542,Card
21187,Female,21,22233,Cash
21616,Female,45,10052,Card
21597,Female,48,2531,Card
48713,Male,29,19217,Card
49014,Male,50,24934,Cash
46660,Male,31,6532,Cash
47232,Female,20,13459,Card
45693,Male,34,24055,Card
45534,Male,20,3416,Cash
47569,Female,48,24351,Cash
46908,Male,50,26675,Card
46367,Female,34,13137,Card
20281,Female,48,24497,Card
18497,Female,41,9833,Card
19727,Female,35,20085,Card
20071,Female,50,28932,Card
38936,Female,42,8879,Cash
36909,Female,20,3390,Card
38804,Female,53,6555,Cash
38071,Male,29,7941,Card
38136,Male,20,4065,Card
36977,Female,27,11317,Cash
37033,Male,58,10099,Card
37444,Male,42,14340,Cash
14659,Male,28,19514,Cash
12316,Female,51,21505,Cash
14347,Male,21,24860,Card
13200,Female,28,13037,Card
12130,Female,23,11346,Cash
13079,Female,31,7717,Card
13629,Male,28,10876,Card
14918,Female,40,20024,Cash
12696,Female,21,7548,Card
14269,Female,23,20471,Card
14425,Female,38,22641,Card
12013,Female,53,15244,Card
39880,Female,35,8880,Card
41216,Male,54,2744,Cash
41996,Male,52,17717,Card
41721,Female,37,23618,Card
40958,Female,44,24187,Card
27073,Male,18,2511,Cash
28050,Male,21,20434,Card
27722,Female,37,5082,Cash
28555,Male,54,20545,Cash
29260,Male,28,31919,Card
33926,Male,19,26456,Cash
35787,Male,30,9533,Cash
33916,Male,31,3553,Cash
34936,Male,39,17755,Card
34709,Male,53,21746,Card
58235,Male,45,22811,Cash
58431,Female,30,14196,Cash
25659,Female,38,15570,Card
26945,Female,39,16087,Card
32523,Male,40,22792,Card
31872,Female,35,22741,Card
31325,Female,29,9747,Card
31071,Male,65,8189,Cash
32387,Female,31,9670,Card
31155,Male,51,10439,Card
31354,Male,38,18400,Cash
32760,Female,39,18958,Card
9803,Female,34,20790,Card
10445,Female,42,5399,Card
11823,Female,31,22525,Card
9480,Male,35,23411,Cash
11741,Male,23,4024,Cash
11247,Male,63,23438,Cash
11443,Female,52,9365,Cash
54286,Female,22,13742,Card
54779,Male,25,14112,Card
54226,Female,52,22626,Cash
55463,Male,55,12013,Cash
56977,Male,24,20360,Card
56313,Female,22,19694,Card
54306,Female,27,31191,Cash
15293,Male,39,19899,Card
17845,Female,24,16039,Cash
17734,Female,32,2803,Card
16917,Female,64,2078,Card
15172,Female,29,19381,Cash
15444,Male,30,6721,Cash
16601,Male,29,16144,Card
16954,Female,55,8917,Card
16440,Male,33,24597,Card
15801,Female,22,8027,Card
17629,Female,19,15096,Card
17564,Female,26,6098,Cash
15523,Female,65,6417,Cash
21230,Female,35,21626,Card
21560,Female,28,14297,Card
23078,Male,25,14863,Card
21257,Female,39,8926,Cash
22445,Male,34,20968,Card
21906,Male,26,8497,Cash
21527,Female,28,14445,Card
22912,Female,40,22965,Cash
48867,Female,50,18615,Card
49936,Female,40,12881,Card
49688,Male,18,13583,Card
49802,Female,30,6094,Card
50920,Male,35,15213,Cash
45827,Male,37,23936,Card
46580,Male,38,12586,Card
47507,Male,42,21304,Card
45235,Male,49,20136,Cash
46408,Male,25,33506,Card
46754,Male,19,31295,Cash
46125,Female,29,14141,Cash
47681,Female,33,13989,Card
19782,Male,34,13483,Cash
19574,Male,26,7683,Card
18826,Male,18,9914,Card
36465,Male,45,22582,Card
38130,Female,27,31265,Card
36428,Male,20,19694,Cash
38995,Male,51,12287,Card
37609,Male,31,6563,Card
12196,Male,24,16339,Card
13412,Female,20,13119,Card
13105,Male,39,23416,Card
12246,Female,22,32392,Cash
15000,Female,48,24029,Card
14741,Male,23,4343,Card
14570,Female,25,15235,Cash
14795,Male,31,16371,Card
41775,Male,40,14836,Cash
40752,Female,57,10839,Card
39068,Male,27,20629,Cash
39849,Female,34,24056,Card
41350,Male,33,11768,Card
39039,Male,60,12131,Card
28274,Female,36,8454,Card
27807,Female,24,9864,Cash
27561,Male,42,12228,Cash
27733,Female,26,19306,Card
27729,Female,21,3576,Card
27261,Male,28,25000,Card
27857,Female,20,18791,Card
27758,Male,32,12566,Cash
27116,Female,25,7119,Card
28952,Male,36,2205,Card
28773,Male,25,18633,Card
27638,Female,29,5718,Cash
27391,Male,44,19142,Card
27688,Male,39,20332,Card
27304,Female,21,14201,Cash
27788,Male,28,21965,Card
28653,Male,35,11262,Cash
27153,Female,55,14404,Card
27195,Female,28,14406,Cash
35290,Female,52,6389,Cash
33739,Male,28,17755,Card
34825,Male,18,21405,Card
35720,Male,21,21314,Cash
33880,Male,59,6364,Card
33784,Male,55,22082,Cash
34971,Male,48,16531,Card
33030,Female,41,17950,Card
34637,Female,64,13803,Card
57223,Male,63,20452,Card
58197,Female,38,17645,Cash
26669,Female,49,7857,Card
26860,Male,28,2865,Card
26294,Female,31,13120,Card
25181,Male,39,18245,Card
26790,Female,58,10854,Card
26423,Female,35,20231,Cash
25359,Male,29,14791,Card
26590,Male,27,30890,Card
26508,Male,40,23606,Card
26984,Male,64,4256,Card
25631,Female,29,20130,Cash
24245,Male,58,16267,Card
25870,Male,54,9873,Card
26350,Male,52,22459,Cash
25167,Female,24,2017,Card
24159,Male,44,8232,Cash
26532,Male,60,5865,Card
32943,Female,59,19791,Cash
30594,Male,46,23300,Card
30669,Female,57,15497,Cash
32899,Male,21,13881,Card
31182,Male,34,3673,Card
30073,Female,58,8762,Cash
32067,Male,34,3825,Card
31620,Female,49,12262,Card
31962,Female,30,14206,Card
32419,Male,18,13045,Card
30658,Male,30,6177,Cash
30799,Female,36,22285,Cash
11009,Female,36,31329,Cash
9341,Male,31,30865,Cash
10829,Male,21,8279,Card
11490,Female,39,6449,Card
11581,Female,32,8163,Cash
11003,Female,35,8154,Card
9107,Female,32,6333,Card
11768,Male,46,8104,Card
11625,Male,57,7057,Cash
10230,Female,65,18095,Card
10303,Female,18,4126,Cash
9833,Female,25,6355,Card
10024,Female,29,12382,Cash
10654,Female,20,23330,Card
10628,Male,40,9817,Card
10566,Male,19,21584,Card
9954,Female,55,23424,Cash
56053,Male,49,3059,Cash
56154,Male,30,6349,Cash
56526,Female,25,8677,Card
56339,Male,33,17898,Cash
55016,Female,38,6811,Card
56630,Male,33,11257,Card
56162,Female,23,2979,Card
55819,Female,33,23040,Cash
55661,Female,32,7660,Cash
54006,Male,60,17808,Cash
55505,Male,24,20510,Cash
15220,Female,38,7621,Cash
17998,Male,25,23359,Cash
16549,Male,26,4550,Card
16520,Male,39,30174,Card
16982,Male,32,12173,Cash
15677,Female,62,7920,Card
16214,Male,32,10279,Card
17362,Female,19,23825,Cash
17122,Male,27,14202,Card
21905,Female,18,25764,Card
22066,Female,38,3920,Card
21057,Male,28,9984,Card
21105,Male,23,24623,Cash
21095,Female,34,24119,Card
22684,Male,37,11277,Cash
22002,Male,29,19204,Cash
23339,Female,22,2573,Card
21478,Female,28,8725,Cash
23669,Female,28,14203,Card
49955,Male,43,19623,Card
50712,Male,54,15833,Cash
48545,Female,62,6797,Card
47129,Female,64,21483,Cash
46076,Female,19,9914,Card
46454,Female,49,6572,Card
46655,Male,40,29864,Card
46003,Female,33,2049,Cash
46352,Male,62,11894,Card
45405,Female,25,6533,Card
20076,Female,27,5501,Card
19756,Male,58,15041,Cash
20813,Male,60,13159,Card
37060,Male,23,18167,Card
38241,Female,31,9332,Card
36500,Male,33,27949,Cash
38903,Male,28,33201,Cash
38306,Male,39,19003,Card
36831,Male,18,12990,Card
38658,Male,39,16425,Card
38838,Female,24,7412,Cash
37277,Male,52,12918,Card
12495,Female,39,5250,Card
12255,Female,22,6155,Card
12662,Male,36,15885,Cash
12816,Female,40,12820,Cash
13979,Male,24,24084,Cash
13291,Female,60,13583,Card
12825,Male,26,2744,Cash
14810,Female,34,10150,Card
14198,Male,19,7635,Card
12704,Female,40,4744,Card
12672,Female,21,4496,Card
39799,Male,61,6849,Card
41619,Female,41,21743,Card
41167,Female,45,14862,Card
40972,Female,35,18593,Card
41915,Male,32,24082,Cash
41858,Female,51,3857,Cash
28276,Female,26,5282,Card
34311,Female,58,3252,Card
33314,Male,37,22346,Card
34749,Female,52,31695,Card
33039,Male,30,9849,Cash
33775,Female,37,12291,Cash
34572,Female,55,3139,Cash
33654,Male,25,30068,Card
35812,Female,25,12677,Card
35883,Female,39,11283,Cash
26875,Female,47,32838,Card
25242,Male,25,30358,Cash
26434,Female,54,22671,Cash
30116,Male,24,14226,Cash
32799,Female,25,11900,Card
30855,Female,40,8724,Cash
32309,Female,47,14858,Card
30371,Female,27,26930,Cash
30315,Male,33,18964,Card
32073,Female,43,13667,Cash
32108,Female,49,12517,Card
30291,Male,60,19747,Card
11865,Female,59,15316,Cash
10261,Male,62,8580,Cash
9767,Female,25,2616,Card
11055,Female,33,10309,Cash
10855,Female,28,4687,Cash
11692,Male,19,23364,Cash
11591,Male,29,15579,Card
9868,Female,40,13868,Card
11689,Female,34,13788,Card
10848,Male,51,24437,Cash
9144,Male,39,7651,Cash
54526,Female,53,12454,Cash
54446,Female,63,6055,Card
54365,Female,22,22889,Card
55073,Female,39,12057,Card
54720,Female,34,9265,Card
55490,Male,19,34915,Cash
56479,Female,46,19654,Card
56397,Male,51,31749,Card
55371,Male,46,12715,Cash
55475,Male,52,21366,Card
56233,Male,36,6890,Card
15401,Male,27,21197,Cash
17451,Female,49,18262,Card
17013,Male,30,28589,Cash
17190,Female,19,11327,Cash
15767,Female,19,5377,Card
15756,Male,20,21948,Card
15954,Female,60,7156,Card
15670,Female,22,8303,Cash
16538,Male,52,16818,Card
16674,Male,23,13718,Card
15700,Male,40,9682,Cash
22166,Female,31,19516,Card
22465,Female,31,25365,Card
22758,Female,45,10232,Card
22988,Female,22,16444,Card
50171,Male,25,13701,Cash
48110,Male,37,5228,Cash
50074,Female,46,4938,Cash
49031,Female,57,23087,Card
48909,Female,29,2402,Cash
45714,Female,28,30996,Card
45479,Female,57,3771,Cash
45251,Male,34,11664,Card
45149,Male,26,13358,Cash
45159,Female,64,14676,Cash
47153,Male,21,4759,Cash
46237,Female,28,10224,Cash
46285,Female,64,12215,Cash
19413,Male,65,11401,Card
18950,Male,31,20970,Cash
37966,Male,28,30981,Card
36618,Male,30,14624,Cash
37762,Female,36,17704,Card
38163,Male,39,15504,Card
36341,Male,49,13809,Card
14350,Male,42,21143,Card
12338,Male,45,23884,Card
13555,Female,47,24868,Cash
14887,Female,18,25945,Card
14264,Male,55,18358,Cash
14443,Male,49,22689,Card
40096,Male,58,18290,Cash
42000,Female,38,30500,Cash
41344,Female,31,9334,Cash
39183,Female,45,8250,Card
39669,Male,30,5814,Card
39658,Female,63,24819,Card
40648,Male,63,16643,Cash
40097,Male,21,5629,Card
41283,Female,26,17452,Card
39784,Male,20,16726,Card
40047,Male,24,20625,Card
27673,Male,26,12601,Cash
27581,Male,64,15472,Card
28189,Female,19,9352,Card
28657,Female,22,24427,Card
28888,Female,30,7756,Cash
29866,Male,31,20722,Cash
28272,Female,46,14285,Cash
29666,Male,39,12710,Cash
28590,Female,32,21344,Card
28603,Female,38,24684,Card
27180,Female,49,14243,Card
35275,Male,34,20682,Card
35877,Male,48,17937,Card
34521,Female,20,6569,Card
34075,Male,22,28895,Card
33545,Male,61,19624,Cash
34008,Male,61,20641,Cash
33569,Male,31,9910,Cash
33567,Female,36,17528,Cash
35231,Male,52,19088,Cash
34007,Male,25,17627,Card
35910,Male,50,33966,Card
35350,Male,53,5852,Card
59556,Male,63,27215,Cash
24321,Female,34,11600,Cash
24092,Male,32,32850,Cash
25422,Female,19,23565,Card
25976,Female,52,10987,Cash
25409,Female,37,3210,Cash
24238,Male,19,16790,Card
25214,Female,37,7260,Cash
24680,Male,18,18086,Cash
26754,Male,36,5614,Card
24975,Female,22,7633,Cash
24292,Female,30,2343,Cash
24538,Female,61,22405,Card
24908,Male,23,24461,Card
30646,Male,37,16962,Card
32887,Female,27,2187,Card
32373,Male,58,16189,Cash
32727,Female,40,9386,Cash
30782,Female,29,14181,Card
32478,Female,39,13702,Card
32205,Female,20,23136,Card
31980,Female,36,22355,Card
32880,Female,19,11639,Card
31681,Male,23,21882,Card
10378,Female,31,17283,Cash
10682,Female,40,3646,Cash
9582,Female,33,6729,Card
10963,Female,51,14454,Card
9028,Male,33,14400,Card
10292,Male,27,22172,Card
11474,Male,62,16041,Cash
11296,Male,52,18692,Cash
9750,Male,25,18184,Cash
10593,Male,50,21466,Card
11114,Female,42,2180,Card
10694,Male,60,16158,Cash
10548,Male,20,21070,Card
11202,Female,27,7989,Card
9109,Male,44,9044,Cash
54876,Male,29,5862,Card
56628,Female,37,18354,Card
56787,Male,18,22017,Card
56716,Female,31,7525,Card
17646,Female,26,9152,Card
16070,Female,18,16521,Card
15994,Male,24,14158,Cash
15525,Female,18,18069,Card
15723,Male,50,18009,Card
15931,Male,26,11167,Card
15034,Female,39,12995,Card
15763,Male,38,5710,Cash
17408,Male,36,11810,Card
17399,Male,32,7955,Cash
16698,Male,30,8939,Card
21499,Female,28,24719,Card
21454,Female,39,8171,Card
22909,Female,33,9336,Cash
23601,Male,21,9248,Card
22925,Male,23,4155,Card
23221,Male,48,15637,Card
22162,Male,24,23890,Cash
22172,Male,40,25100,Card
48436,Female,34,3956,Card
49836,Male,51,21738,Cash
50810,Female,62,2508,Card
49468,Male,18,4858,Cash
46808,Female,35,23881,Card
45869,Male,20,2424,Card
47618,Male,61,21935,Cash
45071,Female,29,21393,Card
46928,Male,25,3975,Card
45500,Female,36,17910,Cash
18284,Female,38,21586,Card
20575,Male,33,16965,Cash
18259,Female,61,15287,Cash
19812,Female,36,5689,Cash
20580,Male,49,19958,Card
36681,Male,39,24349,Card
37410,Male,56,11823,Cash
38652,Female,23,12530,Card
36303,Female,65,4455,Card
36348,Male,25,15740,Cash
36230,Male,24,20974,Card
12665,Female,23,4982,Cash
14159,Female,36,4989,Card
13463,Male,41,19198,Card
12118,Female,42,30233,Cash
39840,Female,28,3833,Card
41491,Male,23,17165,Card
39471,Female,54,19949,Card
40347,Male,40,9358,Card
41290,Male,52,10449,Card
39934,Female,49,7005,Cash
29345,Female,47,11091,Cash
28668,Female,64,8210,Card
29819,Male,30,13353,Card
29624,Female,28,34708,Card
28857,Male,49,22255,Card
33519,Female,18,30616,Card
34114,Female,25,15158,Card
33272,Male,22,21704,Card
34914,Female,40,27605,Card
35353,Male,46,6979,Cash
33474,Female,26,7384,Card
34470,Male,21,17872,Card
34133,Male,42,31997,Card
35988,Male,39,8121,Cash
35902,Male,30,6372,Cash
59180,Female,25,18665,Cash
26235,Male,34,23192,Card
26165,Male,23,11233,Card
30584,Female,29,10169,Card
32209,Male,21,16509,Cash
30573,Female,57,2757,Cash
30018,Male,29,10297,Cash
32364,Male,31,7708,Cash
30507,Female,29,25910,Card
31144,Male,25,26728,Cash
32679,Female,27,21446,Card
10763,Male,25,4975,Card
10018,Male,40,8032,Card
9711,Female,22,6241,Cash
11375,Male,37,13111,Cash
9211,Male,43,13340,Card
11704,Male,51,5683,Card
11364,Female,22,24707,Card
10097,Female,60,2803,Card
10617,Male,56,23425,Card
10619,Female,65,2650,Card
9371,Female,29,12939,Card
54039,Male,39,18181,Cash
56886,Male,64,15943,Card
55126,Male,26,22440,Cash
55721,Female,37,3418,Cash
54053,Male,23,21446,Cash
54807,Female,26,11348,Card
55595,Male,41,12564,Card
56399,Female,58,20978,Card
54359,Male,37,7202,Cash
54962,Male,41,33066,Cash
56128,Male,39,13032,Cash
56452,Male,35,2450,Card
17380,Female,28,7352,Card
15854,Female,54,3668,Card
16767,Female,19,7183,Card
17118,Male,32,23601,Card
16205,Male,30,10851,Cash
16010,Male,55,11530,Card
15306,Male,40,18120,Cash
16021,Male,51,34115,Card
16591,Male,30,4175,Card
21395,Female,36,3292,Cash
23366,Male,64,19412,Card
21695,Male,24,32863,Card
21932,Male,59,23500,Cash
23642,Male,19,11884,Cash
23879,Male,38,13859,Cash
21200,Male,22,6327,Card
22327,Female,18,12553,Cash
49816,Male,27,12224,Card
50338,Female,26,15186,Card
50102,Male,23,14549,Cash
48254,Male,36,24158,Card
45872,Male,25,34287,Cash
47009,Female,42,4170,Cash
45270,Male,26,20663,Cash
47148,Female,37,22064,Card
46533,Female,21,12987,Cash
45323,Female,65,18287,Cash
46718,Male,58,9883,Cash
46337,Male,18,23224,Cash
45109,Male,21,7836,Card
18489,Male,40,18688,Card
20914,Male,63,16847,Card
18788,Male,23,22468,Card
18316,Female,37,16618,Card
18873,Female,31,6028,Cash
18432,Female,18,7998,Card
38822,Male,31,16153,Cash
36413,Male,26,24114,Cash
36450,Male,19,14314,Card
37473,Male,24,19321,Cash
38235,Female,34,32933,Card
38713,Female,34,23072,Cash
36257,Male,44,22806,Cash
37229,Female,25,21872,Card
13228,Female,33,8536,Card
12366,Female,25,34819,Card
13867,Male,42,14032,Card
13811,Male,43,19621,Card
12129,Male,46,29387,Card
13347,Female,23,5518,Card
13095,Male,27,9222,Cash
13016,Female,20,16840,Card
41039,Female,39,32189,Card
41239,Female,65,17239,Cash
41886,Male,19,19063,Card
40222,Female,24,14501,Card
39951,Male,23,33797,Cash
41107,Female,39,11978,Cash
40099,Female,24,16370,Cash
39539,Male,34,8020,Cash
27060,Female,19,10989,Card
29272,Male,43,11484,Card
27351,Female,18,11849,Card
27447,Female,39,11164,Card
28003,Male,30,31085,Cash
27427,Female,57,12043,Cash
27772,Female,57,16093,Card
28577,Male,31,16575,Cash
28287,Female,33,22920,Card
29916,Female,28,4612,Card
29201,Male,46,4009,Cash
27372,Male,65,24097,Cash
27009,Male,36,23496,Card
29897,Male,58,20848,Card
28106,Female,34,8669,Card
28839,Male,22,24558,Card
29512,Female,58,6044,Card
28064,Male,27,28511,Cash
28379,Female,26,3740,Card
29466,Male,39,14277,Card
28992,Female,34,6431,Cash
27093,Female,22,3891,Card
35615,Male,19,21630,Card
35329,Female,18,2346,Card
35042,Male,41,20052,Card
34555,Female,30,10708,Card
34748,Male,25,7881,Card
34636,Female,32,10392,Cash
33100,Female,31,11703,Cash
35461,Female,60,6160,Card
33092,Male,21,12348,Cash
35667,Male,56,19769,Card
33042,Female,36,4666,Cash
35681,Male,37,12851,Card
34736,Female,55,8459,Card
33598,Female,25,10663,Card
33471,Male,51,11402,Card
34783,Male,21,12223,Card
33939,Male,21,21567,Card
34455,Female,21,20159,Cash
26051,Female,26,7110,Card
24985,Female,33,11526,Card
